honk_duration,edge_honk_duration
16,0
108,17
5,32
2,5
9,7
1,83
2,3
1,8
1,3
10,9
1,38
9,56
1,8
1,18
3,59
15,162
2,91
0,78
0,5
4,36
1,6
33,7
10,25
2,9
36,23
13,64
15,14
0,11
5,3
4,4
1,5
2,15
1,5
2,13
0,6
22,7
1,6
6,19
5,12
14,47
0,6
3,6
6,9
5,8
0,13
1,6
18,2
9,7
1,28
10,2
2,2
8,24
