start_time,end_time,score
,,2.0
,,-0.9952596239786786
,,-2.0
,,2.0
,,2.0
,,-0.9552763156831704
,,2.0
,,-2.0
,,1.0003708816638928
,,-2.0
,,-0.999411976103976
,,-0.9988084995121983
