honk_duration,edge_honk_duration
41,0
10,20
5,9
19,1
1,6
0,14
1,2
0,4
3,4
0,4
9,4
19,5
0,24
14,2
0,1
14,4
1,0
6,1
0,1
0,1
0,2
2,0
6,8
0,0
0,0
5,0
0,6
7,4
1,0
9,22
