human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi
0.14270295508834138,0.6059487477923116,0.0,0.04527368570635882,0.18571312568091541,0.0,0.0,0.0,0.02036148573207289,0.0
0.11804181451099023,0.6773930657937983,0.0,0.02255729875844306,0.16182497467921414,0.0,0.0,0.0,0.020182846257554312,0.0
0.11873937096264628,0.6564829565696694,0.0,0.007982281016623311,0.1965691315950446,0.0,0.0,0.0,0.020226259856016452,0.0
0.13231133582945628,0.6756251240492362,0.0,0.0,0.19206354012130752,0.0,0.0,0.0,0.0,0.0
0.12190386775529363,0.6932050228846379,0.0,0.0,0.1848911093600684,0.0,0.0,0.0,0.0,0.0
0.11410054136632455,0.7212447089197024,0.0,0.0,0.16465474971397312,0.0,0.0,0.0,0.0,0.0
0.12448525599210532,0.6987706357569371,0.0,0.0,0.17674410825095757,0.0,0.0,0.0,0.0,0.0
0.11587332387656239,0.6962837566576561,0.0,0.0,0.1878429194657817,0.0,0.0,0.0,0.0,0.0
0.12041604297056822,0.5267209826436677,0.0,0.0,0.18333818895396534,0.0,0.13103813169112893,0.038486653740669674,0.0,0.0
0.15551650941000825,0.4329484015343104,0.0,0.0,0.20044214681576425,0.0,0.12519593604105939,0.08589700619885772,0.0,0.0
0.15080377128128603,0.31041850369666957,0.0,0.0,0.20359492640575186,0.0,0.13160143797056228,0.20358136064573015,0.0,0.0
0.16459858353572582,0.2588732824946076,0.0,0.0,0.19716707145162113,0.0,0.05530324903615891,0.3240578134818866,0.0,0.0
0.17715526483270766,0.23118705905175493,0.0,0.0,0.20415414512621372,0.0,0.0,0.38750353098932366,0.0,0.0
0.21013598315509965,0.25310223457699316,0.0,0.0,0.23881242069378034,0.005331452457758094,0.0,0.2926179091163688,0.0,0.0
0.2684303919987095,0.36529033434565183,0.0,0.0,0.2571908512593195,0.005407604312055942,0.0,0.10368081808426324,0.0,0.0
0.31014956021042156,0.4005101770801359,0.0,0.0,0.2692013223677015,0.004438470033270884,0.0,0.01570047030847014,0.0,0.0
0.3140282148138285,0.4199458970783021,0.0,0.0,0.2660258881078695,0.0,0.0,0.0,0.0,0.0
0.31397678052668565,0.42565188968477874,0.0,0.0,0.26037132978853567,0.0,0.0,0.0,0.0,0.0
0.3080226320611541,0.42199422308945816,0.0,0.0,0.2699831448493877,0.0,0.0,0.0,0.0,0.0
0.3270583854684432,0.4028916983107171,0.0,0.0,0.27004991622083974,0.0,0.0,0.0,0.0,0.0
0.29349393914177135,0.4808639150092924,0.011133533050400822,0.0,0.21450861279853542,0.0,0.0,0.0,0.0,0.0
0.29073501262240964,0.483785058395983,0.01580228590451355,0.0,0.2096776430770938,0.0,0.0,0.0,0.0,0.0
0.15852244100212695,0.6064193473122534,0.0021167885679891528,0.0,0.16963389025837672,0.0,0.06330753285925385,0.0,0.0,0.0
0.12546125461254612,0.6890490955726254,0.0,0.0,0.1603357866609519,0.0,0.0,0.02515386315387655,0.0,0.0
0.16187367797044042,0.5575562830928418,0.0,0.0,0.15964391091710117,0.0,0.0,0.12092612801961657,0.0,0.0
0.16863027702827263,0.44082186730127876,0.0,0.0,0.14345807705843905,0.0,0.0,0.2470897786120096,0.0,0.0
0.10148223538733385,0.5370591999045217,0.0,0.07902161192683971,0.09474902118094808,0.0,0.0,0.1876879316003567,0.0,0.0
0.1758533425923453,0.6730088672845277,0.0,0.04951456958948746,0.1016232205336396,0.0,0.0,0.0,0.0,0.0
0.15012780384279126,0.6692516634521053,0.0,0.031957634527726424,0.14866289817737705,0.0,0.0,0.0,0.0,0.0
