#lat,long,speed,altitude,time,desc
23.56427397,87.2831336,0.0,34.0,09/17/2019 11:00:34,
23.56427645,87.28309108,4.349607947684483,34.0,09/17/2019 11:00:35,
23.56427912,87.28308842,0.4014842687976881,33.0,09/17/2019 11:00:36,
23.56427926,87.28308436,0.414781058617531,33.0,09/17/2019 11:00:37,
23.56427285,87.28310163,1.900677351672645,33.0,09/17/2019 11:00:38,
23.56427768,87.28310278,0.547664284698958,27.0,09/17/2019 11:00:39,
23.56427807,87.28311846,1.6013760461018027,25.0,09/17/2019 11:00:40,
23.56427685,87.28312735,0.9175953480256516,28.0,09/17/2019 11:00:41,Busy Road_1+
23.5642756,87.28313889,1.1862409661201456,29.0,09/17/2019 11:00:42,Busy Road_1+
23.56427294,87.28315078,1.2491046157864454,32.0,09/17/2019 11:00:43,Busy Road_1+
23.56426637,87.28316608,1.723165894543292,35.0,09/17/2019 11:00:44,Busy Road_1+
23.56426093,87.2831784,1.3946222783589797,35.0,09/17/2019 11:00:45,Busy Road_1+
23.56425558,87.2831874,1.0933064491223299,37.0,09/17/2019 11:00:46,Busy Road_1+
23.56424934,87.28319954,1.4190476173824251,36.0,09/17/2019 11:00:47,Busy Road_1+
23.56424201,87.28321443,1.7233307563895162,37.0,09/17/2019 11:00:48,Busy Road_1+
23.56423347,87.28322289,1.2808377980936938,38.0,09/17/2019 11:00:49,Busy Road_1+
23.56423008,87.28322907,0.7341856972620779,38.0,09/17/2019 11:00:50,Busy Road_1+
23.56422297,87.28324533,1.8373065636534027,39.0,09/17/2019 11:00:51,Busy Road_1+
23.56421731,87.28325735,1.3779766288472162,38.0,09/17/2019 11:00:52,Busy Road_1+
23.56421762,87.28326227,0.5034620228003607,38.0,09/17/2019 11:00:53,Busy Road_1+
23.56421518,87.28327669,1.4967560680528265,39.0,09/17/2019 11:00:54,Busy Road_1+
23.56421326,87.28329845,2.231664273047324,38.0,09/17/2019 11:00:55,Busy Road_1+
23.56420987,87.28332293,2.527243249957785,38.0,09/17/2019 11:00:56,Busy Road_1+
23.56420504,87.28335089,2.9041684310915867,35.0,09/17/2019 11:00:57,Busy Road_1+
23.56419619,87.28338366,3.4861620725949654,34.0,09/17/2019 11:00:58,Busy Road_1+
23.56418778,87.28341354,3.189523691977143,34.0,09/17/2019 11:00:59,Busy Road_1+
23.56418324,87.28344,2.7477379549678034,33.0,09/17/2019 11:01:00,Busy Road_1+
23.56417815,87.28347188,3.3031363231504938,33.0,09/17/2019 11:01:01,Busy Road_1+
23.56417175,87.28350598,3.5527460413288217,33.0,09/17/2019 11:01:02,Busy Road_1+
23.56416426,87.28353952,3.5231973931929943,33.0,09/17/2019 11:01:03,Busy Road_1+
23.56415184,87.28357636,4.004699075893693,34.0,09/17/2019 11:01:04,Busy Road_1+
23.56412086,87.28364137,7.4713981276876655,32.0,09/17/2019 11:01:05,Busy Road_1+
23.56410244,87.28368136,4.563963748561994,33.0,09/17/2019 11:01:06,Busy Road_1+
23.56408962,87.28371039,3.2862698884542274,33.0,09/17/2019 11:01:07,Busy Road_1+
23.56408147,87.28373451,2.6226686921999405,33.0,09/17/2019 11:01:08,Busy Road_1+
23.56407337,87.28376907,3.640544622396044,33.0,09/17/2019 11:01:09,Busy Road_1+
23.56407112,87.28378445,1.589819340605958,33.0,09/17/2019 11:01:10,Busy Road_1+
23.56406209,87.28379431,1.4189679950403191,35.0,09/17/2019 11:01:11,Busy Road_1+
23.56405163,87.28380629,1.6846101027007911,34.0,09/17/2019 11:01:12,Busy Road_1+
23.56404449,87.28381533,1.2153496472673193,34.0,09/17/2019 11:01:13,Busy Road_1+
23.56403913,87.28382541,1.1880276263869214,35.0,09/17/2019 11:01:14,Busy Road_1+
23.56403717,87.28383033,0.5471900778285733,34.0,09/17/2019 11:01:15,Busy Road_1+
23.5640278,87.28383641,1.2092170823578443,35.0,09/17/2019 11:01:16,Busy Road_1+
23.56401629,87.2838428,1.4319849763083545,35.0,09/17/2019 11:01:17,Busy Road_1+
23.56400625,87.28384918,1.2886744028323145,34.0,09/17/2019 11:01:18,Busy Road_1+
23.56399642,87.28385687,1.342239753606507,35.0,09/17/2019 11:01:19,Busy Road_1+
23.56398443,87.28386132,1.4034800752582417,33.0,09/17/2019 11:01:20,Busy Road_1+
23.56396354,87.2838637,2.3263322876218204,33.0,09/17/2019 11:01:21,Busy Road_1+
23.56394074,87.28386736,2.5526404966703993,33.0,09/17/2019 11:01:22,Busy Road_1+
23.56391661,87.28386894,2.6773082933407895,33.0,09/17/2019 11:01:23,Busy Road_1+
23.56389322,87.28386804,2.5921171892425043,32.0,09/17/2019 11:01:24,Busy Road_1+
23.56386748,87.28386472,2.8708342140754857,33.0,09/17/2019 11:01:25,Busy Road_1+
23.56384082,87.28385914,3.0071000706692783,34.0,09/17/2019 11:01:26,Busy Road_1+
23.56381249,87.28384861,3.316659917077345,35.0,09/17/2019 11:01:27,Busy Road_1+
23.56378198,87.28383738,3.568244164039789,35.0,09/17/2019 11:01:28,Busy Road_1+
23.56375181,87.28382688,3.509126653957598,35.0,09/17/2019 11:01:29,Busy Road_1+
23.56371725,87.28381415,4.042209964468743,34.0,09/17/2019 11:01:30,Busy Road_1+
23.56368085,87.28380005,4.280665712882284,32.0,09/17/2019 11:01:31,Busy Road_1+
23.56364343,87.28378581,4.391928791597643,34.0,09/17/2019 11:01:32,Busy Road_1+
23.56360632,87.28377144,4.363989881277088,34.0,09/17/2019 11:01:33,Busy Road_1+
23.56357061,87.28375946,4.13974948479948,35.0,09/17/2019 11:01:34,Busy Road_1+
23.56353362,87.28374908,4.231555946348481,35.0,09/17/2019 11:01:35,Busy Road_1+
23.56349632,87.28373872,4.264296829947869,35.0,09/17/2019 11:01:36,Busy Road_1+
23.56345832,87.28372812,4.345480322805541,36.0,09/17/2019 11:01:37,Busy Road_1+
23.56342138,87.28371797,4.2203685306238725,35.0,09/17/2019 11:01:38,Busy Road_1+
23.56338559,87.28370767,4.1009220085838045,35.0,09/17/2019 11:01:39,Busy Road_1+
23.5633653,87.28370145,2.3351565246479327,35.0,09/17/2019 11:01:40,Busy Road_1+
23.56335315,87.28369619,1.4488307571355354,36.0,09/17/2019 11:01:41,Busy Road_1+
23.56332689,87.28368607,3.0864093042013834,36.0,09/17/2019 11:01:42,Busy Road_1+
23.56329583,87.28367355,3.6697510758548435,37.0,09/17/2019 11:01:43,Busy Road_1+
23.56061018,87.28404556,3.70192488607271,57.0,09/17/2019 11:03:04,Busy Road_1+
23.56064119,87.28402757,3.894687928632192,44.0,09/17/2019 11:03:05,Busy Road_1+
23.56063019,87.28401208,1.9962804272375136,24.0,09/17/2019 11:03:06,Busy Road_1+
23.56059112,87.28403027,4.708757278559315,25.0,09/17/2019 11:03:07,Busy Road_1+
23.56054583,87.28405286,5.520766081921303,29.0,09/17/2019 11:03:08,
23.5605006,87.28407712,5.588179694867444,29.0,09/17/2019 11:03:09,
23.56045233,87.2841023,5.931976023418234,33.0,09/17/2019 11:03:10,
23.56042014,87.28412971,4.532223241987107,34.0,09/17/2019 11:03:11,
23.56038943,87.28415391,4.2038533553702395,34.0,09/17/2019 11:03:12,
23.56037088,87.28416797,2.506245366400137,32.0,09/17/2019 11:03:13,
23.56035364,87.28419101,3.0296492339399017,33.0,09/17/2019 11:03:14,
23.56032801,87.28420579,3.2147216731228965,32.0,09/17/2019 11:03:15,
23.56030822,87.2842164,2.4448458080993074,33.0,09/17/2019 11:03:16,
23.56028342,87.2842265,2.933828577570636,33.0,09/17/2019 11:03:17,Busy Road_2+
23.56026053,87.28423367,2.638681078564467,32.0,09/17/2019 11:03:18,Busy Road_2+
23.560235,87.28424284,2.9784588639581595,32.0,09/17/2019 11:03:19,Busy Road_2+
23.56020324,87.28425697,3.801808991650267,31.0,09/17/2019 11:03:20,Busy Road_2+
23.56017225,87.28427483,3.8864929538483204,30.0,09/17/2019 11:03:21,Busy Road_2+
23.56013498,87.28429421,4.577437257166115,31.0,09/17/2019 11:03:22,Busy Road_2+
23.56009499,87.28431844,5.0729888220052155,33.0,09/17/2019 11:03:23,Busy Road_2+
23.56005407,87.2843451,5.286507821614638,35.0,09/17/2019 11:03:24,Busy Road_2+
23.56001579,87.28436752,4.818030025212875,37.0,09/17/2019 11:03:25,Busy Road_2+
23.55997819,87.28438874,4.694109282602586,37.0,09/17/2019 11:03:26,Busy Road_2+
23.55994039,87.28440926,4.681355186678848,38.0,09/17/2019 11:03:27,Busy Road_2+
23.55989936,87.28442976,5.002970424796985,38.0,09/17/2019 11:03:28,Busy Road_2+
23.55984966,87.28445415,6.041410623648786,38.0,09/17/2019 11:03:29,Busy Road_2+
23.5598086,87.28447181,4.891860660555212,38.0,09/17/2019 11:03:30,Busy Road_2+
23.55976845,87.28449707,5.140413548661257,37.0,09/17/2019 11:03:31,Busy Road_2+
23.55972992,87.28452097,4.915641551351434,38.0,09/17/2019 11:03:32,Busy Road_2+
23.55969827,87.28454316,4.17367232286034,37.0,09/17/2019 11:03:33,Busy Road_2+
23.55966089,87.28456194,4.562348758080212,38.0,09/17/2019 11:03:34,Busy Road_2+
23.55962549,87.28458254,4.449101824499157,38.0,09/17/2019 11:03:35,Busy Road_2+
23.55958973,87.28459929,4.313916579413058,37.0,09/17/2019 11:03:36,Busy Road_2+
23.55956146,87.28461306,3.43209796038434,36.0,09/17/2019 11:03:37,Busy Road_2+
23.55953518,87.28462535,3.1695033526004264,37.0,09/17/2019 11:03:38,Busy Road_2+
23.55951844,87.28463078,1.935096810716767,36.0,09/17/2019 11:03:39,Busy Road_2+
23.55950008,87.28464228,2.348026985060209,35.0,09/17/2019 11:03:40,Busy Road_2+
23.55948211,87.28465201,2.224355288689532,36.0,09/17/2019 11:03:41,Busy Road_2+
23.55946156,87.28465963,2.4052409342814207,36.0,09/17/2019 11:03:42,Busy Road_2+
23.55945985,87.28466499,0.5790747544504633,36.0,09/17/2019 11:03:43,Busy Road_2+
23.55945284,87.28467026,0.9445846159753666,37.0,09/17/2019 11:03:44,Busy Road_2+
23.5594397,87.28467959,1.7393063664918393,37.0,09/17/2019 11:03:45,Busy Road_2+
23.55942906,87.28468394,1.2593109305010772,38.0,09/17/2019 11:03:46,Bus Stop_1+Busy Road_2+
23.55942069,87.28469187,1.2307690845488064,38.0,09/17/2019 11:03:47,Bus Stop_1+Busy Road_2+
23.55942147,87.28469077,0.14168615277146868,39.0,09/17/2019 11:03:48,Bus Stop_1+Busy Road_2+
23.55942205,87.28469105,0.07030983213386521,39.0,09/17/2019 11:03:49,Bus Stop_1+Busy Road_2+
23.55942432,87.28469023,0.26497940386541974,38.0,09/17/2019 11:03:50,Bus Stop_1+Busy Road_2+
23.55942184,87.28468845,0.32934216947505923,39.0,09/17/2019 11:03:51,Bus Stop_1+Busy Road_2+
23.55942025,87.28468753,0.19957959069480052,39.0,09/17/2019 11:03:52,Bus Stop_1+Busy Road_2+
23.55942142,87.28468612,0.19368456409029614,39.0,09/17/2019 11:03:53,Bus Stop_1+Busy Road_2+
23.5594199,87.28468318,0.34414419755054065,39.0,09/17/2019 11:03:54,Bus Stop_1+Busy Road_2+
23.55942103,87.28468537,0.2562307830353516,38.0,09/17/2019 11:03:55,Bus Stop_1+Busy Road_2+
23.55942102,87.28468586,0.05003889034937297,38.0,09/17/2019 11:03:56,Bus Stop_1+Busy Road_2+
23.55941686,87.28468763,0.4948996947916382,38.0,09/17/2019 11:03:57,Bus Stop_1+Busy Road_2+
23.55941449,87.28468722,0.2657987343742046,38.0,09/17/2019 11:03:58,Bus Stop_1+Busy Road_2+
23.55941282,87.28468682,0.18941051372811646,38.0,09/17/2019 11:03:59,Bus Stop_1+Busy Road_2+
23.55941199,87.28468611,0.1170661484326252,38.0,09/17/2019 11:04:00,Bus Stop_1+Busy Road_2+
23.55941124,87.28468575,0.09083220916037105,38.0,09/17/2019 11:04:01,Bus Stop_1+Busy Road_2+
23.55941133,87.28468598,0.02550987433748749,38.0,09/17/2019 11:04:02,Bus Stop_1+Busy Road_2+
23.55941121,87.28468639,0.04391819552503117,38.0,09/17/2019 11:04:03,Bus Stop_1+Busy Road_2+
23.55941092,87.28468626,0.034752337162480704,38.0,09/17/2019 11:04:04,Bus Stop_1+Busy Road_2+
23.55941078,87.28468619,0.017073020048408695,38.0,09/17/2019 11:04:05,Bus Stop_1+Busy Road_2+
23.55941075,87.28468622,0.004518900382426858,38.0,09/17/2019 11:04:06,Bus Stop_1+Busy Road_2+
23.55941072,87.28468622,0.0033225567064198063,38.0,09/17/2019 11:04:07,Bus Stop_1+Busy Road_2+
23.55941068,87.28468619,0.005385782775694533,38.0,09/17/2019 11:04:08,Bus Stop_1+Busy Road_2+
23.55941028,87.28468609,0.04546197495786841,39.0,09/17/2019 11:04:09,Bus Stop_1+Busy Road_2+
23.55940991,87.28468597,0.0427704360293382,39.0,09/17/2019 11:04:10,Bus Stop_1+Busy Road_2+
23.55940971,87.2846859,0.0232747505863593,39.0,09/17/2019 11:04:11,Bus Stop_1+Busy Road_2+
23.55940969,87.28468579,0.01144682697035023,39.0,09/17/2019 11:04:12,Bus Stop_1+Busy Road_2+
23.55940982,87.28468585,0.015646707016703735,39.0,09/17/2019 11:04:13,Bus Stop_1+Busy Road_2+
23.55940974,87.28468587,0.009092395544210001,39.0,09/17/2019 11:04:14,Bus Stop_1+Busy Road_2+
23.55940969,87.2846859,0.006328193506353118,39.0,09/17/2019 11:04:15,Bus Stop_1+Busy Road_2+
23.559407,87.28468622,0.29970856587400474,39.0,09/17/2019 11:04:16,Bus Stop_1+Busy Road_2+
23.55940432,87.28468619,0.2968308679252323,39.0,09/17/2019 11:04:17,Busy Road_2+
23.55940274,87.2846847,0.23186600498969426,41.0,09/17/2019 11:04:18,Busy Road_2+
23.55940135,87.28468061,0.44504295016594647,41.0,09/17/2019 11:04:19,Busy Road_2+
23.55940018,87.28468099,0.1352628711876277,40.0,09/17/2019 11:04:20,Busy Road_2+
23.5593938,87.28468589,0.8657631872023234,40.0,09/17/2019 11:04:21,Busy Road_2+
23.55938392,87.28469314,1.3210669391246015,40.0,09/17/2019 11:04:22,Busy Road_2+
23.55937128,87.28470149,1.6390480531386333,39.0,09/17/2019 11:04:23,Busy Road_2+
23.55935613,87.28471293,2.0443754029204113,38.0,09/17/2019 11:04:24,Busy Road_2+
23.55933727,87.28473069,2.765997019386964,37.0,09/17/2019 11:04:25,Busy Road_2+
23.55931807,87.28475141,2.999450802093246,36.0,09/17/2019 11:04:26,Busy Road_2+
23.55930279,87.28476923,2.484719367589508,36.0,09/17/2019 11:04:27,Busy Road_2+
23.55929016,87.28478453,2.0968202327772167,36.0,09/17/2019 11:04:28,Busy Road_2+
