wifi_count,edge_wifi_count
1,0
0,0
1,0
0,3
1,0
5,4
0,0
0,0
0,4
0,0
0,1
0,1
1,0
3,2
1,1
1,3
1,1
1,0
0,11
1,2
1,21
1,0
3,11
2,5
3,2
4,0
2,37
33,53
0,29
20,37
0,40
5,10
30,1
2,1
1,1
0,2
0,1
0,0
0,1
0,0
0,2
0,1
0,4
5,14
2,4
1,7
0,2
0,0
0,0
0,13
