wifi_count,edge_wifi_count
4,0
0,1
2,1
0,0
1,3
0,0
0,3
3,2
0,2
0,0
0,0
0,10
0,2
2,9
4,0
3,11
0,2
2,4
0,2
0,1
0,19
1,5
17,56
19,21
1,28
7,16
0,2
0,0
2,1
0,0
0,2
0,2
0,2
0,0
2,5
0,3
0,2
0,0
0,0
