start_time,end_time,score
11:45:36,11:48:22,2.0
16:00:40,16:01:44,-0.9957811532713912
16:02:33,16:03:57,2.0
18:05:25,18:05:25,-2.0
18:09:36,18:10:21,2.0
11:18:25,11:18:25,-2.0
11:18:40,11:18:41,-2.0
15:40:24,15:40:36,0.9992361067275929
15:40:46,15:40:51,-2.0
17:48:28,17:48:37,0.998825295442871
17:48:50,17:48:54,-2.0
