honk_duration,edge_honk_duration
19,0
0,37
7,13
6,15
5,52
0,119
0,12
2,22
4,65
6,30
3,4
1,11
3,5
8,13
9,25
3,10
0,12
3,9
3,9
1,10
1,7
0,10
5,0
6,18
3,26
4,3
0,1
13,12
1,9
11,24
5,11
4,37
21,19
12,14
