d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
3,0,10,0
1,2,0,0
1,9,2,8
0,6,0,0
0,1,5,0
0,3,0,2
0,3,0,0
1,1,2,0
4,3,0,0
2,4,0,1
0,4,0,0
1,1,0,0
0,0,1,0
4,1,0,1
3,2,2,0
1,2,0,0
0,0,0,0
1,2,0,1
1,3,1,1
0,0,0,1
2,10,1,6
3,4,2,1
43,37,4,6
25,17,10,3
5,16,1,0
26,2,9,0
2,0,0,0
4,0,1,0
0,4,0,6
3,6,1,7
4,7,4,6
4,1,3,2
2,10,1,6
