honk_duration,edge_honk_duration
10,0
0,0
2,8
0,0
3,2
0,2
0,0
2,0
0,0
0,1
0,0
0,0
1,0
0,1
2,0
0,0
0,0
0,1
1,1
0,1
1,6
2,1
4,6
9,4
1,0
8,1
0,0
1,0
0,6
1,7
4,6
2,3
0,7
