#lat,long,speed,altitude,time,desc
23.49468547,87.31681173,0.0,35.0,07/03/2019 08:02:16,
23.49460277,87.31684217,9.672483820351994,29.0,07/03/2019 08:02:17,
23.49457901,87.31684557,2.6542616935621917,29.0,07/03/2019 08:02:18,
23.4945656,87.31685829,1.9732912017609334,29.0,07/03/2019 08:02:19,
23.49456023,87.3168573,0.6032685919103782,28.0,07/03/2019 08:02:20,
23.49456677,87.31685814,0.7293756775899595,27.0,07/03/2019 08:02:21,
23.49457589,87.31685296,1.14024485492375,26.0,07/03/2019 08:02:22,
23.49457713,87.31685194,0.17238045278244596,26.0,07/03/2019 08:02:23,
23.49458074,87.31684886,0.5087499749827131,26.0,07/03/2019 08:02:24,
23.49458998,87.31684869,1.0234862599962524,25.0,07/03/2019 08:02:25,
23.49459254,87.31685465,0.6715687595600867,22.0,07/03/2019 08:02:26,
23.49458683,87.3168494,0.8291512764192852,24.0,07/03/2019 08:02:27,
23.49458218,87.31685142,0.5547884206539371,24.0,07/03/2019 08:02:28,
23.49458636,87.31685085,0.4665859515586892,23.0,07/03/2019 08:02:29,
23.49458144,87.31685143,0.5481059914987123,24.0,07/03/2019 08:02:30,
23.49458195,87.31685007,0.1499613041399187,23.0,07/03/2019 08:02:31,
23.49458275,87.31684908,0.13444742374481683,23.0,07/03/2019 08:02:32,
23.49458413,87.31684875,0.15650932526853772,23.0,07/03/2019 08:02:33,
23.49458547,87.31684862,0.14899918672206525,23.0,07/03/2019 08:02:34,
23.49458654,87.31684882,0.1202515430446789,23.0,07/03/2019 08:02:35,
23.49458735,87.31684923,0.09900238017816787,23.0,07/03/2019 08:02:36,
23.49458776,87.31684965,0.06246896285327823,23.0,07/03/2019 08:02:37,
23.49458836,87.31684985,0.06951996357980364,23.0,07/03/2019 08:02:38,
23.49458917,87.31684938,0.10174658449790139,23.0,07/03/2019 08:02:39,
23.49459045,87.31684885,0.15174669200965468,23.0,07/03/2019 08:02:40,
23.49459126,87.31684865,0.09200500955331871,23.0,07/03/2019 08:02:41,
23.49459175,87.31684857,0.05487976325338088,23.0,07/03/2019 08:02:42,
23.49459199,87.31684859,0.026658623146295003,23.0,07/03/2019 08:02:43,
23.49458074,87.3168568,1.501884677470354,23.0,07/03/2019 08:02:44,
23.49455937,87.31686976,2.711816449326212,21.0,07/03/2019 08:02:45,
23.49453455,87.3168837,3.095742211094182,20.0,07/03/2019 08:02:46,
23.49451027,87.31689903,3.1117361664778795,21.0,07/03/2019 08:02:47,
23.49448726,87.316918,3.2013909183459095,21.0,07/03/2019 08:02:48,
23.49446869,87.31693748,2.8616524939605545,20.0,07/03/2019 08:02:49,
23.49445208,87.31695798,2.787252575041686,20.0,07/03/2019 08:02:50,
23.49443414,87.31697971,2.9789870136951264,20.0,07/03/2019 08:02:51,
23.49441806,87.31700015,2.7442005632826763,19.0,07/03/2019 08:02:52,
23.49440268,87.3170204,2.6795255355066487,19.0,07/03/2019 08:02:53,
23.49439011,87.31704047,2.4780610630786293,19.0,07/03/2019 08:02:54,
23.49438111,87.31705967,2.199953875691674,19.0,07/03/2019 08:02:55,
23.49437739,87.31707835,1.9520476224503875,19.0,07/03/2019 08:02:56,
23.49437947,87.31709696,1.9148323396257525,19.0,07/03/2019 08:02:57,
23.49438394,87.31711748,2.1536927173620155,19.0,07/03/2019 08:02:58,
23.49439011,87.31713585,1.996962554302925,19.0,07/03/2019 08:02:59,
23.49439601,87.31715194,1.7686506498666097,20.0,07/03/2019 08:03:00,
23.4943995,87.3171678,1.665496864612533,20.0,07/03/2019 08:03:01,
23.49439812,87.31718312,1.5723124750933246,20.0,07/03/2019 08:03:02,
23.49439163,87.31719694,1.5841046912446102,20.0,07/03/2019 08:03:03,
23.49438371,87.31720807,1.4359244406985676,20.0,07/03/2019 08:03:04,
23.49437571,87.31721719,1.2856221199187507,20.0,07/03/2019 08:03:05,
23.49437402,87.31721857,0.23431212850675404,22.0,07/03/2019 08:03:06,
23.49437472,87.31721705,0.17354017464293311,22.0,07/03/2019 08:03:07,
23.4943732,87.31721687,0.16934255399905332,23.0,07/03/2019 08:03:08,
23.49437222,87.31721732,0.11786802211114002,22.0,07/03/2019 08:03:09,
23.49437044,87.31721757,0.19878377703037423,23.0,07/03/2019 08:03:10,
23.49436924,87.31721819,0.1472189616859253,23.0,07/03/2019 08:03:11,
23.49436697,87.31721924,0.2733266274976681,23.0,07/03/2019 08:03:12,
23.49436601,87.31722047,0.16458811437125992,23.0,07/03/2019 08:03:13,
23.49436467,87.31722209,0.2222758820662837,23.0,07/03/2019 08:03:14,
23.494364,87.31722322,0.13721832271796625,23.0,07/03/2019 08:03:15,
23.49436166,87.31722246,0.2705346114108669,23.0,07/03/2019 08:03:16,
23.49435971,87.31722221,0.2174688911725968,23.0,07/03/2019 08:03:17,
23.49435879,87.31722216,0.10201880818321071,23.0,07/03/2019 08:03:18,
23.4943583,87.31722218,0.05430641168115168,23.0,07/03/2019 08:03:19,
23.49435805,87.31722219,0.02770657571507214,23.0,07/03/2019 08:03:20,
23.49435793,87.3172222,0.013329311810359007,23.0,07/03/2019 08:03:21,
23.49435786,87.31722222,0.008017217179998364,23.0,07/03/2019 08:03:22,
23.49435787,87.31722222,0.0011075101702346297,23.0,07/03/2019 08:03:23,
23.49435796,87.31722229,0.012266938970891497,23.0,07/03/2019 08:03:24,
23.49435804,87.31722235,0.010773216461668955,23.0,07/03/2019 08:03:25,
23.49435807,87.31722241,0.006971401853116996,23.0,07/03/2019 08:03:26,
23.49435808,87.31722245,0.00423325675341073,23.0,07/03/2019 08:03:27,
23.4943581,87.31722248,0.0037810865424022025,23.0,07/03/2019 08:03:28,
23.49435811,87.3172225,0.0023238008413834993,23.0,07/03/2019 08:03:29,
23.49435809,87.31722252,0.0030132676584330898,23.0,07/03/2019 08:03:30,
23.49435808,87.31722252,0.0011075094633058353,23.0,07/03/2019 08:03:31,
23.49435805,87.31722253,0.0034759982235182466,23.0,07/03/2019 08:03:32,
23.49435804,87.31722255,0.0023238005056638793,23.0,07/03/2019 08:03:33,
23.49435802,87.31722257,0.003013267659159634,23.0,07/03/2019 08:03:34,
23.49435802,87.31722259,0.0020429076292122587,23.0,07/03/2019 08:03:35,
