wifi_count,edge_wifi_count
16,0
0,2
0,1
0,1
2,0
1,9
0,4
0,0
0,0
0,1
0,0
0,0
0,0
0,1
1,3
2,5
0,13
0,74
0,1
4,9
0,5
0,0
0,0
2,3
2,4
2,9
0,16
1,8
2,2
0,1
0,1
2,6
