honk_duration,edge_honk_duration
5,0
25,30
17,11
45,21
1,31
11,9
34,1
0,11
10,12
52,59
1,14
7,11
2,20
1,9
2,34
3,47
13,6
8,38
5,19
2,27
18,21
2,8
9,3
0,19
22,20
3,23
3,11
238,7
7,7
23,8
12,12
14,19
3,88
11,85
6,53
1,162
6,145
