wifi_count,edge_wifi_count
0,0
0,0
0,2
3,2
0,2
1,0
1,0
1,2
2,0
2,16
1,1
3,3
0,4
0,6
0,8
0,1
4,0
4,13
0,7
7,16
40,25
11,0
8,1
0,8
4,14
6,14
6,6
16,0
0,0
1,0
1,1
0,0
0,3
0,3
0,3
0,5
2,18
