honk_duration,edge_honk_duration
19,0
2,13
16,13
42,44
19,32
1,7
11,2
0,2
0,2
0,0
1,7
3,7
11,1
30,11
6,25
7,30
5,38
0,7
8,24
8,67
5,40
0,16
10,15
22,21
172,7
5,11
15,10
22,8
5,140
3,111
0,39
20,12
7,6
2,19
5,7
1,11
2,17
9,32
