d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
1,0,34,0
0,0,2,0
1,0,2,5
2,2,8,9
3,8,11,25
0,4,10,68
0,2,2,6
0,0,5,6
1,1,2,5
6,7,5,8
1,1,8,17
4,24,1,56
2,9,9,47
2,8,8,35
6,7,8,12
7,12,32,16
4,6,35,18
4,3,3,15
10,4,8,17
39,35,15,12
6,11,4,14
20,35,29,29
10,44,16,18
13,7,14,13
4,0,40,5
0,0,29,25
0,1,3,184
1,3,17,93
0,0,17,3
1,0,9,29
2,0,18,173
2,4,19,68
1,13,5,19
1,5,25,30
0,0,3,26
0,1,8,10
5,2,15,39
3,1,12,15
0,0,5,3
