d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
0,0,2,0
1,1,14,0
0,0,6,3
0,0,2,0
1,4,10,7
0,1,0,0
0,1,1,13
0,1,1,2
0,0,0,7
0,0,1,0
1,1,0,1
0,0,3,1
2,0,0,3
6,1,0,2
1,2,0,0
3,4,2,2
3,1,0,11
0,5,0,13
1,6,2,29
0,5,1,27
0,0,0,0
1,0,6,1
8,2,1,11
2,1,3,11
25,31,3,9
5,8,4,4
6,8,5,6
5,10,7,3
10,2,34,6
1,0,1,1
0,0,0,0
1,0,8,0
0,1,2,17
0,0,7,20
0,0,0,11
1,8,0,77
3,4,5,7
1,3,4,14
