wifi_count,edge_wifi_count
13,0
3,5
1,9
1,5
0,14
1,9
0,2
0,0
0,4
0,4
0,11
3,25
1,0
1,4
7,2
4,28
2,11
1,3
4,51
1,12
9,19
0,7
2,2
0,2
4,3
3,3
1,13
4,4
3,0
3,2
0,1
0,1
0,2
1,0
0,1
3,7
0,8
0,0
