wifi_count,edge_wifi_count
3,0
0,1
4,2
1,1
0,1
2,6
0,1
2,2
1,1
3,0
0,1
0,0
0,0
0,3
3,3
3,0
1,1
2,4
2,3
0,9
0,4
2,0
0,3
0,0
1,14
0,4
2,4
1,54
13,2
21,8
1,0
0,0
11,0
2,2
0,0
0,4
5,8
2,8
1,3
