lat,long,stay_duration,start_date,start_time,end_date,end_time
23.56413748625,87.28328424,8,07/03/2019,10:58:22,07/03/2019,10:58:30
23.5639041035,87.28384170400001,20,07/03/2019,10:58:39,07/03/2019,10:58:58
23.5618861875,87.2832812725,4,07/03/2019,10:59:38,07/03/2019,10:59:51
23.561277204117648,87.28364494529411,17,07/03/2019,11:00:00,07/03/2019,11:00:16
23.560464142,87.28407459466666,15,07/03/2019,11:00:31,07/03/2019,11:00:45
23.55933695583333,87.28475643916666,12,07/03/2019,11:01:06,07/03/2019,11:01:17
23.557448917272723,87.28577902363637,11,07/03/2019,11:01:50,07/03/2019,11:02:01
23.556004324285716,87.28634432142857,7,07/03/2019,11:02:24,07/03/2019,11:02:30
23.555512799166667,87.28549961208331,24,07/03/2019,11:02:49,07/03/2019,11:03:13
23.55502718125,87.28575611,8,07/03/2019,11:03:18,07/03/2019,11:03:25
23.55455086,87.2860408725,4,07/03/2019,11:03:36,07/03/2019,11:03:39
23.553964717777777,87.2863881811111,9,07/03/2019,11:03:54,07/03/2019,11:04:02
23.553283367500004,87.28671291124999,8,07/03/2019,11:04:16,07/03/2019,11:04:23
23.552224393333333,87.28679577000001,3,07/03/2019,11:04:47,07/03/2019,11:04:49
23.551136351764704,87.28601139882353,17,07/03/2019,11:05:08,07/03/2019,11:05:27
23.550636033636366,87.28554770181819,11,07/03/2019,11:05:35,07/03/2019,11:05:45
23.550043847586213,87.28509052586207,29,07/03/2019,11:06:00,07/03/2019,11:06:31
23.548201671428576,87.28372730285714,7,07/03/2019,11:06:55,07/03/2019,11:07:01
23.547053792222222,87.2827418411111,9,07/03/2019,11:07:24,07/03/2019,11:07:32
23.545338779999998,87.281331042,5,07/03/2019,11:08:04,07/03/2019,11:08:08
23.54445570142857,87.28288900285715,7,07/03/2019,11:08:39,07/03/2019,11:08:45
23.543811897499996,87.28435897600001,20,07/03/2019,11:09:07,07/03/2019,11:09:26
23.5434522275,87.2876802525,4,07/03/2019,11:10:18,07/03/2019,11:10:21
23.54427356,87.288274395,2,07/03/2019,11:10:41,07/03/2019,11:10:42
23.543017952857145,87.29046678,7,07/03/2019,11:11:21,07/03/2019,11:11:28
23.541890632777775,87.28983079777778,18,07/03/2019,11:11:48,07/03/2019,11:12:05
23.539793707142856,87.28856619857142,7,07/03/2019,11:12:42,07/03/2019,11:12:48
23.536834405882352,87.29367974941175,17,07/03/2019,11:13:47,07/03/2019,11:14:04
23.535894026249995,87.29577395722224,72,07/03/2019,11:14:30,07/03/2019,11:15:41
23.53573772539095,87.29770561329218,243,07/03/2019,11:16:12,07/03/2019,11:20:23
23.535023182727276,87.29808259454546,11,07/03/2019,11:20:37,07/03/2019,11:20:47
23.535038225,87.2974873,2,07/03/2019,11:20:57,07/03/2019,11:20:58
23.535675838203137,87.29631228417972,256,07/03/2019,11:21:17,07/03/2019,11:25:32
23.52750600409091,87.31092485954547,22,07/03/2019,11:28:03,07/03/2019,11:28:24
23.528350396666667,87.308529516,15,07/03/2019,11:29:16,07/03/2019,11:29:39
23.51081799818182,87.31075575818183,11,07/03/2019,11:32:44,07/03/2019,11:32:54
23.503523325999996,87.307730403,40,07/03/2019,11:34:17,07/03/2019,11:34:56
23.5002929725,87.30606981374999,16,07/03/2019,11:35:43,07/03/2019,11:35:58
23.49654525357143,87.31365408571428,14,07/03/2019,11:37:38,07/03/2019,11:37:51
