wifi_count,edge_wifi_count
22,0
0,1
0,7
0,2
1,0
3,1
0,3
0,1
0,2
0,0
1,0
1,1
1,1
1,2
0,0
1,3
7,10
4,8
1,5
1,8
0,5
13,17
0,8
1,17
5,1
1,4
0,6
0,0
0,0
4,4
0,1
0,3
6,4
2,6
1,3
1,10
1,0
1,2
2,1
1,3
0,0
3,2
1,5
