honk_duration,edge_honk_duration
53,0
0,0
0,26
2,0
0,2
20,2
0,9
0,0
0,7
1,3
0,20
1,34
1,1
1,12
0,0
0,4
32,6
0,2
37,4
0,1
0,0
1,9
0,1
9,10
1,0
11,3
0,0
0,0
0,7
0,0
0,4
0,0
6,4
0,0
0,2
0,4
0,0
0,0
0,3
17,3
0,5
9,0
9,11
