wifi_count,edge_wifi_count
17,0
0,5
1,0
0,1
1,3
6,5
0,3
0,2
2,0
0,1
1,1
0,0
5,3
27,7
1,0
8,34
0,37
1,0
0,14
5,3
6,1
0,3
2,0
0,2
0,0
0,7
0,1
3,2
8,3
0,4
2,1
0,7
2,0
2,3
1,4
4,2
0,0
0,1
0,0
2,0
1,8
0,2
1,2
