time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Evening,2019-07-05,18:56:47,23.49366873,87.31654782495237,105,0,1,0,0,0,20.887417218543046
Evening,2019-07-05,19:00:58,23.49797954,87.31106036,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:02:32,23.500316171714285,87.30592400028571,35,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:03:24,23.50081626,87.30603547,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:04:08,23.50305859035715,87.30734699321428,56,1,1,1,0,0,22.97979797979798
Evening,2019-07-05,19:06:28,23.507047213333337,87.3098241488889,9,0,0,0,0,0,12.193717277486911
Evening,2019-07-05,19:07:00,23.507825236666665,87.31021974333333,3,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:11:17,23.5264355925,87.31109596375,8,0,1,0,0,0,20.887417218543046
Evening,2019-07-05,19:13:05,23.52749215,87.31106424,1,0,1,0,0,1,20.887417218543046
Evening,2019-07-05,19:13:21,23.5283819425,87.31116004500001,4,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:17:06,23.535526686666667,87.29888830333334,3,0,1,0,0,1,20.887417218543046
Evening,2019-07-05,19:17:20,23.53505163158416,87.29761958099009,101,0,0,0,0,0,12.193717277486911
Evening,2019-07-05,19:19:30,23.53541994125,87.29683063875001,8,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:19:59,23.53588418799999,87.2959898006,50,0,1,1,0,0,20.887417218543046
Evening,2019-07-05,19:21:30,23.537842563936174,87.29661806819148,94,1,1,0,1,0,22.97979797979798
Evening,2019-07-05,19:23:34,23.53836913,87.29554462,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:24:05,23.53913275333333,87.29400766666667,3,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:24:16,23.53914243829788,87.29324358510638,47,1,1,1,0,0,22.97979797979798
Evening,2019-07-05,19:25:24,23.54007008,87.29283034,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:26:16,23.541949384375005,87.289806905,32,1,1,0,0,0,22.97979797979798
Evening,2019-07-05,19:27:18,23.543131097777778,87.29031308666667,9,0,1,0,0,1,20.887417218543046
Evening,2019-07-05,19:28:05,23.544272185000004,87.28843597,8,0,1,0,0,0,20.887417218543046
Evening,2019-07-05,19:28:30,23.54362729833333,87.2877872775,12,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:29:31,23.542845333529414,87.28632119764706,17,0,0,0,0,0,12.193717277486911
Evening,2019-07-05,19:30:18,23.543757220476195,87.28447585428572,21,0,1,0,0,0,20.887417218543046
Evening,2019-07-05,19:31:08,23.54446694,87.28291427,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:31:32,23.5450379,87.28159105333333,3,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:31:47,23.545426907499994,87.281357175,20,1,1,0,0,0,22.97979797979798
Evening,2019-07-05,19:32:33,23.546402952857143,87.2822332742857,7,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:32:50,23.54695689888889,87.28262738222223,9,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:33:19,23.5474954,87.28306174,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:33:37,23.54827025461539,87.28369116615384,13,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:34:31,23.55010344357144,87.28512971642856,14,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:35:09,23.55126145,87.28603517705882,17,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:35:41,23.55191758,87.28654616,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:35:54,23.552429005000004,87.28697848833333,6,1,1,0,0,0,22.97979797979798
Evening,2019-07-05,19:36:17,23.55327512533333,87.28671252866667,15,1,0,0,0,0,22.97979797979798
Evening,2019-07-05,19:37:05,23.5546073775,87.2859570175,4,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:37:29,23.555545147,87.28548487133335,30,1,1,0,0,0,22.97979797979798
Evening,2019-07-05,19:38:22,23.556133772222225,87.28641647833332,18,0,1,0,0,0,20.887417218543046
Evening,2019-07-05,19:40:22,23.56173037,87.2833613,1,0,1,0,0,1,20.887417218543046
Evening,2019-07-05,19:40:34,23.56223402,87.28325910000001,2,0,1,0,0,1,20.887417218543046
Evening,2019-07-05,19:40:47,23.56265162272728,87.28338623090907,22,0,0,0,0,1,12.193717277486911
Evening,2019-07-05,19:41:34,23.5640020575,87.28373850125001,8,0,0,0,0,1,12.193717277486911
