wifi_count,edge_wifi_count
0,0
1,0
1,0
2,7
0,1
2,2
0,0
2,2
0,0
0,3
0,0
0,0
0,3
4,3
2,3
2,4
2,4
4,12
0,5
0,0
4,2
0,2
2,13
6,11
5,16
1,0
37,28
0,7
3,0
13,9
0,8
9,10
4,3
13,9
7,3
0,4
0,1
0,0
0,1
0,0
0,0
0,0
4,10
1,8
1,2
0,0
3,1
