wifi_count,edge_wifi_count
7,0
1,7
0,5
1,2
3,9
2,1
0,6
0,0
0,1
0,0
0,1
0,0
0,2
1,0
0,0
0,1
0,1
0,7
5,26
0,2
2,8
3,36
21,45
0,68
3,2
5,8
0,24
10,13
2,9
0,0
2,0
0,2
1,1
0,0
0,0
0,1
0,2
2,3
1,6
1,0
0,6
0,0
1,1
