honk_duration,edge_honk_duration
69,0
8,24
0,35
3,19
8,19
1,16
5,88
0,36
0,11
3,6
2,30
1,10
0,8
1,7
16,10
0,46
1,9
0,31
6,52
2,8
39,7
14,36
8,23
0,28
15,15
0,7
0,2
1,15
1,15
0,2
0,1
1,1
0,0
3,2
1,4
1,3
0,1
0,4
0,1
4,1
0,6
5,1
14,16
