d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
7,0,69,0
1,7,10,22
0,5,1,34
2,1,4,18
4,8,9,18
2,1,4,13
0,6,5,88
0,0,0,36
0,1,1,10
0,0,5,4
0,1,2,30
0,0,1,10
0,2,1,7
1,0,5,3
0,0,19,7
0,1,0,46
0,1,4,6
0,7,2,29
5,26,6,52
1,1,5,5
6,4,39,7
5,34,18,32
21,45,9,22
3,65,1,27
3,2,19,11
5,8,0,7
6,18,0,2
11,12,1,15
2,9,1,15
0,0,0,2
2,0,0,1
0,2,1,1
1,1,0,0
0,0,5,0
0,0,2,3
1,0,3,1
1,1,0,1
2,3,0,4
3,4,0,1
1,0,4,1
0,6,2,4
0,0,5,1
1,1,17,13
