wifi_count,edge_wifi_count
13,0
4,0
0,0
0,9
1,2
2,9
0,3
0,4
1,3
0,5
1,9
3,18
8,17
8,11
0,6
1,11
14,42
3,13
0,7
0,10
0,0
3,0
1,3
0,8
2,2
1,4
1,7
4,3
0,4
0,2
0,1
0,4
2,1
0,0
0,2
0,2
2,10
3,1
