wifi_count,edge_wifi_count
9,0
0,0
0,0
1,3
1,2
0,7
1,2
3,9
0,14
0,3
0,1
1,0
2,4
5,11
5,3
13,2
0,40
17,8
17,100
0,48
2,8
10,2
0,20
0,2
0,6
4,5
0,8
0,3
0,6
0,7
0,2
0,4
2,0
1,1
0,1
2,1
2,8
1,15
1,4
