human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi
0.1427085935759188,0.6231507302547621,0.0,0.037724765190852064,0.176098420651051,0.0,0.0,0.0,0.02031749032741612,0.0
0.1179971965312104,0.6772020308381567,0.0,0.02207899343398099,0.1625408280293224,0.0,0.0,0.0,0.020180951167329528,0.0
0.11123068024374169,0.6516222542069652,0.0,0.008427381929218063,0.20849194926083858,0.0,0.0,0.0,0.020227734359236492,0.0
0.14798694232861806,0.5891029161450534,0.0,0.0,0.2629101415263286,0.0,0.0,0.0,0.0,0.0
0.14614288967981207,0.6066437548228751,0.0,0.0,0.24721335549731277,0.0,0.0,0.0,0.0,0.0
0.14033294885026068,0.6568825842658734,0.0,0.0,0.20278446688386587,0.0,0.0,0.0,0.0,0.0
0.11353912744807072,0.7217210941746504,0.0,0.0,0.16473977837727885,0.0,0.0,0.0,0.0,0.0
0.15901125941391397,0.4264986001992937,0.0,0.0,0.20075785820323885,0.0,0.1246093776479281,0.08912290453562544,0.0,0.0
0.18101294726689637,0.23951250932959808,0.0,0.0,0.20380954328422302,0.0,0.0,0.37566500011928255,0.0,0.0
0.21117022012535108,0.25617416328845966,0.0,0.0,0.2418992210523403,0.00533364694162735,0.0,0.28542274859222155,0.0,0.0
0.31400151139698773,0.4113952303122968,0.0,0.0,0.26932039858701956,0.0017785276181437935,0.0,0.0035043320855520995,0.0,0.0
0.31197677960582754,0.420141381109271,0.0,0.0,0.2678818392849015,0.0,0.0,0.0,0.0,0.0
0.32639416181557407,0.40175483000084367,0.0,0.0,0.2718510081835822,0.0,0.0,0.0,0.0,0.0
0.2794951047260546,0.4981610346554315,0.020427192512907293,0.0,0.20191666810560668,0.0,0.0,0.0,0.0,0.0
0.26380855986119145,0.522735409953455,0.0151030047646589,0.0,0.1983530254206946,0.0,0.0,0.0,0.0,0.0
0.1499717990198893,0.6120794761034689,0.005660460199467052,0.0,0.16905727669720927,0.0,0.06323098797996547,0.0,0.0,0.0
0.07314393813680262,0.7884338389034549,0.0,0.0,0.13842222295974244,0.0,0.0,0.0,0.0,0.0
0.1359360474677066,0.6680046044749322,0.0,0.0,0.16510331542331302,0.0,0.0,0.03095603263404828,0.0,0.0
0.15215422783412494,0.5944483904304416,0.0,0.0,0.17164814671437756,0.0,0.0,0.08174923502105585,0.0,0.0
0.10038258999824136,0.5511220538413297,0.0,0.07940816346846204,0.09717387769729267,0.0,0.0,0.17191331499467427,0.0,0.0
0.10146635115199162,0.7361657046109368,0.0,0.11331795364310539,0.04904999059396628,0.0,0.0,0.0,0.0,0.0
0.17168671678360248,0.6695959113137478,0.0,0.04731805312751741,0.11139931877513229,0.0,0.0,0.0,0.0,0.0
0.14602068045363575,0.674072715143429,0.0,0.028202134756504342,0.15170446964643097,0.0,0.0,0.0,0.0,0.0
0.2711902759624575,0.5521748381409769,0.0,0.0014894069728563178,0.17024495847560378,0.0,0.0,0.00490052044810548,0.0,0.0
0.16099194721773358,0.561052963303183,0.09177892061874335,0.05305046901925024,0.13192549332510847,0.0,0.0,0.001200206515981521,0.0,0.0
0.18888862930168446,0.5335807570230391,0.08738372810984543,0.04783042577122431,0.1386451550458746,0.0,0.0,0.0036713047483320593,0.0,0.0
0.21459998864126095,0.5398307547882096,0.04569553902227984,0.06873373445272593,0.11613976594315954,0.010667192286748027,0.0,0.004333024865616095,0.0,0.0
0.13853534332138703,0.5807072974236391,0.09189164100030833,0.06424159640880955,0.1175160048669383,0.004621602177523896,0.0,0.0024865148013937747,0.0,0.0
0.1313753725595258,0.5795016911690835,0.0979371086031948,0.054110712970094774,0.1370751146981012,0.0,0.0,0.0,0.0,0.0
0.1170595819443795,0.5777023641720053,0.09759307382442732,0.05159225882305786,0.15605272123612995,0.0,0.0,0.0,0.0,0.0
0.05092777334397446,0.6222865123703113,0.0902001862197393,0.15810720936419262,0.0784783187017824,0.0,0.0,0.0,0.0,0.0
0.08299099729044664,0.5355435579192244,0.09485789972635528,0.16674846873256102,0.11985907633141266,0.0,0.0,0.0,0.0,0.0
0.04685428219041289,0.7442655583000194,0.0,0.06549018440813816,0.14338997510142942,0.0,0.0,0.0,0.0,0.0
0.028070450046794957,0.8140332684399836,0.0,0.09420623041378479,0.06369005109943683,0.0,0.0,0.0,0.0,0.0
0.034646772488158104,0.8229394107037054,0.0,0.05670364635675308,0.08571017045138356,0.0,0.0,0.0,0.0,0.0
0.12065570049534695,0.705959517737693,0.0,0.059244696049240965,0.11414008571771901,0.0,0.0,0.0,0.0,0.0
0.12023546431202356,0.7230227697723023,0.0,0.059089409105908944,0.09765235680976525,0.0,0.0,0.0,0.0,0.0
0.1295574271046539,0.6748515250142603,0.0,0.07072106834882394,0.12486997953226187,0.0,0.0,0.0,0.0,0.0
0.06822779337951153,0.7904688990162657,0.0,0.09864402416930393,0.04265928343491877,0.0,0.0,0.0,0.0,0.0
0.08719539977584218,0.6938582750489722,0.0,0.056924115590941904,0.08881838227224202,0.0,0.0,0.07320382731200176,0.0,0.0
0.07973997833152761,0.7684607050587549,0.0,0.06434536211350946,0.087453954496208,0.0,0.0,0.0,0.0,0.0
