honk_duration,edge_honk_duration
16,0
5,3
1,1
8,9
0,3
0,4
0,1
0,0
1,0
1,0
5,10
0,1
0,0
0,2
1,2
0,0
3,3
1,0
2,2
1,15
4,2
0,9
0,3
0,0
8,1
5,12
19,21
2,10
16,14
8,5
33,16
1,3
0,1
0,0
0,7
2,2
2,3
2,6
8,4
4,7
0,5
0,1
