wifi_count,edge_wifi_count
1,0
1,0
0,1
1,9
0,4
0,1
1,0
0,1
0,0
1,1
3,0
0,4
4,2
2,1
1,8
1,3
2,0
0,7
3,0
1,4
1,2
1,2
1,1
0,6
3,35
3,4
46,28
14,48
5,36
24,1
2,2
0,0
1,2
0,0
0,0
0,1
0,1
3,5
0,16
0,1
1,6
0,1
