wifi_count,edge_wifi_count
2,0
4,0
0,4
0,8
0,6
0,0
1,1
0,1
1,0
1,0
0,0
3,7
2,3
0,22
4,18
2,0
0,24
0,10
0,2
6,4
5,10
8,79
1,19
20,52
3,25
10,4
4,4
1,1
0,0
0,0
0,1
0,0
0,2
4,5
0,3
1,1
1,9
2,1
2,5
