lat,long,stay_duration,start_date,start_time,end_date,end_time,wifi_count,edge_wifi_count,honk_duration,edge_honk_duration,d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi,RSI,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc
23.564225435,87.28325335,2,07/06/2019,11:00:25,07/06/2019,11:00:27,0,0,1,0,0,0,1,0,37.2234992980957,17.904321670532227,9.908300399780272,-2.2176623344421387,-3.25183367729187,0.1415429674949353,0.6112785235239806,0.0,0.0431349073482212,0.1836903107106741,0.0,0.0,0.0,0.0203532909221887,0.0,0.0,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.56391008777778,87.28377516407409,27,07/06/2019,11:00:37,07/06/2019,11:01:03,0,1,18,9,0,1,20,7,20.538549423217773,-1.3317323923110962,-4.546036720275879,-4.848525524139404,-5.83530855178833,0.1200649616471267,0.6717893309889874,0.0,0.0210320043486722,0.1669205629114629,0.0,0.0,0.0,0.0201931401037507,0.0,2.352481019762136,Not Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.56231076,87.28329114,1,07/06/2019,11:01:38,07/06/2019,11:01:38,0,2,0,17,0,2,0,17,111.57686614990234,16.880146026611328,14.22940444946289,12.248610496520996,11.843972206115724,0.1340993558189207,0.5987954392933426,0.0,0.0,0.2671052048877367,0.0,0.0,0.0,0.0,0.0,1.3503297844156577,Not Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.56010809,87.28432183,1,07/06/2019,11:02:31,07/06/2019,11:02:31,0,7,0,12,1,6,4,8,48.29510498046875,26.2469482421875,17.966638565063477,17.50354766845703,10.664647102355955,0.117549602377701,0.7047721369855678,0.0,0.0,0.1776782606367312,0.0,0.0,0.0,0.0,0.0,1.4304749315471006,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.55939923636363,87.28472584772727,22,07/06/2019,11:02:47,07/06/2019,11:03:11,2,1,19,5,2,1,19,5,4.832100868225098,2.708200454711914,-1.950495958328247,-2.241663932800293,-3.034344434738159,0.1135338997745795,0.7215256565872137,0.0,0.0,0.1649404436382067,0.0,0.0,0.0,0.0,0.0,1.7537005730381434,Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.55554368545454,87.28552640818181,22,07/06/2019,11:04:36,07/06/2019,11:04:58,0,6,4,52,0,6,8,48,35.49351119995117,-1.0213944911956787,-1.8589389324188232,-2.440256118774414,-3.7483551502227774,0.1559640793991561,0.4372879404574052,0.0,0.0,0.2010544565519203,0.0,0.1242457283335252,0.081447795257993,0.0,0.0,1.833113699952302,Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.55502271,87.28573877,1,07/06/2019,11:05:09,07/06/2019,11:05:09,0,0,0,7,0,0,3,4,30.822704315185547,18.3240966796875,14.965298652648926,2.7262566089630127,-2.075852632522583,0.1616180467660442,0.3601786217216772,0.0,0.0,0.202079395726516,0.0,0.1327141747058883,0.1434097610798742,0.0,0.0,1.904827625735308,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.554585595,87.28593516,2,07/06/2019,11:05:20,07/06/2019,11:05:22,0,2,3,3,2,0,5,1,32.99605941772461,26.601375579833984,2.0023210048675537,1.8540185689926147,0.1618285626173019,0.158485902102461,0.3147443907209215,0.0,0.0,0.2045179822893464,0.0,0.1313223230292823,0.1909294018579888,0.0,0.0,1.9107448435097223,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.5537851575,87.28645159000001,4,07/06/2019,11:05:36,07/06/2019,11:05:47,0,3,9,10,1,2,13,6,33.30771255493164,9.201394081115724,3.1241559982299805,3.017687559127808,1.9408633708953855,0.1686423459021247,0.2532408967303444,0.0,0.0,0.2037961629960895,0.0,0.0129023255497357,0.3614182688217056,0.0,0.0,1.473274938869556,Bus_stop,Not Turn,Not Signal,Not Congestion,Not Adhoc
23.553174230526317,87.2867941531579,19,07/06/2019,11:05:52,07/06/2019,11:06:12,1,0,4,2,1,0,4,2,26.141895294189453,0.8498609066009521,-1.1405177116394043,-4.182402610778809,-4.974186420440674,0.1846404504722528,0.2268176875803136,0.0,0.0,0.2123245881635143,0.0,0.0,0.3762172737839192,0.0,0.0,0.6534589199515445,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
