wifi_count,edge_wifi_count
0,0
0,1
0,2
0,7
2,1
0,6
0,0
0,2
0,3
1,0
1,0
1,7
0,2
0,7
0,1
2,4
1,11
2,0
0,3
0,0
2,3
0,3
1,0
0,0
0,0
1,1
0,0
1,18
0,2
39,45
8,24
8,18
24,2
1,0
1,1
0,0
0,1
3,1
1,1
1,2
0,2
1,7
1,6
2,0
0,2
0,1
0,0
3,2
0,7
