honk_duration,edge_honk_duration
1,0
18,9
0,17
0,12
19,5
4,52
0,7
3,3
9,10
4,2
4,9
4,36
1,16
3,19
0,4
6,10
9,25
5,8
1,16
4,7
3,14
2,18
5,18
2,9
0,4
8,4
1,5
16,19
1,16
20,23
13,39
7,22
130,12
6,0
6,32
21,15
1,48
19,17
22,9
4,71
0,16
6,17
1,7
7,1
6,14
0,16
0,1
10,18
0,23
