honk_duration,edge_honk_duration
25,0
0,1
2,2
1,5
0,3
3,29
4,12
0,7
0,6
4,3
3,0
0,2
2,6
6,3
0,1
0,0
2,0
0,4
0,1
0,0
0,1
0,1
2,7
0,1
4,3
0,3
1,1
1,7
8,4
