honk_duration,edge_honk_duration
103,0
0,3
3,1
0,1
1,0
1,0
21,5
1,15
58,6
3,10
6,21
2,8
0,3
0,15
1,4
4,9
5,8
39,12
7,1
1,5
0,12
2,5
0,6
0,11
20,3
5,8
4,4
0,10
9,1
1,6
2,2
0,2
4,0
1,9
6,7
0,13
9,1
2,1
1,10
8,12
5,14
4,0
2,3
2,3
5,0
33,6
2,21
