wifi_count,edge_wifi_count
17,0
0,4
0,1
0,0
0,0
0,0
1,1
0,3
6,6
0,3
2,2
0,1
0,1
0,0
1,0
0,0
5,3
27,7
1,0
8,34
0,31
3,3
1,0
0,14
5,3
6,1
2,3
0,2
0,0
1,7
0,0
2,2
0,1
0,1
8,2
0,4
2,1
5,2
2,5
1,4
4,2
0,0
0,1
0,0
2,0
6,2
0,3
