d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
0,0,3,0
0,1,9,3
5,0,0,3
1,0,1,0
2,11,12,9
2,7,0,6
0,0,3,0
0,0,3,1
0,1,0,0
1,0,0,1
1,2,5,2
5,3,1,2
0,1,1,2
2,6,4,0
2,4,0,1
6,10,1,2
1,3,0,1
6,9,1,7
3,28,1,0
2,7,5,1
5,1,1,0
19,37,0,2
7,60,5,4
0,5,0,3
20,11,21,3
13,18,2,1
7,25,6,1
18,8,3,13
4,0,2,23
1,1,7,1
1,0,2,24
0,3,1,6
0,0,1,2
0,12,1,14
2,12,3,3
2,5,2,7
2,9,2,11
0,0,3,0
