honk_duration,edge_honk_duration
3,0
9,3
0,3
0,1
10,11
0,6
3,0
2,2
0,0
0,1
5,2
1,2
1,2
3,1
0,1
1,2
0,1
0,8
1,0
4,2
1,0
0,2
5,4
0,3
21,3
0,3
4,3
3,13
2,23
4,4
2,24
1,6
1,2
1,14
2,4
2,7
1,12
1,2
