honk_duration,edge_honk_duration
19,0
4,9
2,3
6,6
2,12
0,17
0,3
0,1
0,1
0,3
0,3
4,0
0,1
5,5
3,23
1,0
2,15
0,2
1,3
1,0
0,1
3,8
2,14
1,20
1,9
1,26
7,14
12,15
22,25
1,22
0,10
0,0
1,15
0,8
1,2
0,14
0,5
2,21
0,4
7,10
0,18
