wifi_count,edge_wifi_count
2,0
3,1
0,1
0,9
1,4
0,0
1,2
0,0
0,1
0,4
0,6
1,0
1,11
1,6
3,14
0,1
2,11
1,5
2,1
0,1
0,0
4,23
2,4
26,62
0,24
0,34
8,37
19,4
2,0
0,1
0,0
0,0
0,2
0,0
0,3
0,1
0,1
1,6
1,4
1,9
0,8
