wifi_count,edge_wifi_count
0,0
1,2
5,5
0,1
0,3
1,0
0,0
0,9
0,6
1,9
3,11
1,0
2,3
0,9
0,3
0,30
0,4
43,40
9,61
19,16
9,8
13,11
0,0
0,1
0,1
3,0
1,5
0,0
0,0
10,5
0,4
2,7
0,2
2,8
1,0
