Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,1.4509360473851274,1.3416407864998738,NA,1.9097644482351188,Saturday
09/15/2019,NA,NA,0.8197561211219313,0.4472135954999579,0.9315360335618802,Sunday
09/16/2019,NA,-0.7150589088094849,1.5543558166013043,0.8262585815475307,0.9543508817343784,Monday
09/17/2019,NA,0.5611815591185612,0.7279667349847789,0.3333333333333333,0.9759435825318209,Tuesday
09/20/2019,NA,NA,0.09074023149240604,1.6374735669353853,0.6258681230996116,Friday
09/21/2019,NA,1.6350747961359091,1.034709197676068,0.3950754916960321,1.6699510970544953,Saturday
09/23/2019,NA,-0.03801743534085126,0.8915378727749638,1.6666666666666667,1.245290230507755,Monday
