Pair,t_test_stat,p_value,Day
"(('09/20/2019', 'Evening'), ('09/23/2019', 'Morning'))",-0.40394510956368296,0.6872036837375566,"('Friday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/16/2019', 'Evening'))",-0.47579440759608604,0.635195130278296,"('Saturday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",1.6342411489663748,0.10609564642651555,"('Saturday', 'Saturday')"
"(('09/15/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-0.4441623379994221,0.6590823412097682,"('Sunday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",0.7541087770608057,0.45295325064687986,"('Saturday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/17/2019', 'Morning'))",0.9733317006977837,0.3340160879899602,"('Sunday', 'Tuesday')"
"(('09/15/2019', 'Evening'), ('09/20/2019', 'Afternoon'))",0.20433336731197313,0.838787295178214,"('Sunday', 'Friday')"
"(('09/14/2019', 'Morning'), ('09/21/2019', 'Evening'))",0.03531096739453758,0.9718984331293433,"('Saturday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",1.635534266526266,0.1060669448970756,"('Saturday', 'Friday')"
"(('09/15/2019', 'Evening'), ('09/23/2019', 'Morning'))",0.04496625335259114,0.9642585386067792,"('Sunday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",-0.6754258351101198,0.5010686110121398,"('Sunday', 'Monday')"
"(('09/21/2019', 'Evening'), ('09/23/2019', 'Morning'))",0.07588618452405416,0.9396513570151973,"('Saturday', 'Monday')"
"(('09/21/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",-0.9226085578643325,0.3580874421903931,"('Saturday', 'Monday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",0.03457082956428455,0.972474660680381,"('Saturday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/17/2019', 'Afternoon'))",0.5924773310194842,0.5546988059767974,"('Saturday', 'Tuesday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Morning'))",0.5514534482511788,0.5828252676024759,"('Saturday', 'Monday')"
"(('09/17/2019', 'Evening'), ('09/21/2019', 'Morning'))",-0.2586169524384919,0.7964339786541801,"('Tuesday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",2.4072385985430946,0.01857552815132255,"('Saturday', 'Tuesday')"
"(('09/14/2019', 'Afternoon'), ('09/15/2019', 'Evening'))",1.1291329060263648,0.2626426251742627,"('Saturday', 'Sunday')"
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",-0.5290924054865975,0.5980117940381103,"('Tuesday', 'Saturday')"
"(('09/16/2019', 'Morning'), ('09/17/2019', 'Afternoon'))",1.2857127028429416,0.20210756272065558,"('Monday', 'Tuesday')"
"(('09/16/2019', 'Evening'), ('09/17/2019', 'Morning'))",1.6861660862423389,0.09476266850718967,"('Monday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",0.3697027290066905,0.7122695313047508,"('Sunday', 'Saturday')"
"(('09/15/2019', 'Afternoon'), ('09/17/2019', 'Evening'))",0.6507383173530772,0.5167890561497415,"('Sunday', 'Tuesday')"
"(('09/14/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",-0.4096081667848403,0.6828465516350696,"('Saturday', 'Monday')"
"(('09/16/2019', 'Morning'), ('09/21/2019', 'Evening'))",0.6731269175317097,0.5024983262707814,"('Monday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",0.7453310634382825,0.45894047679061467,"('Saturday', 'Monday')"
"(('09/20/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",-0.19124914598087706,0.8486281567711103,"('Friday', 'Monday')"
"(('09/16/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",-0.2537746008886136,0.8001015318355188,"('Monday', 'Monday')"
"(('09/21/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",-0.43437439173787573,0.6650148048186194,"('Saturday', 'Monday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-0.40419598447612504,0.687881780512202,"('Saturday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/16/2019', 'Morning'))",-0.6256439622927444,0.5334237653557798,"('Sunday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",0.44758967479344874,0.6557598832518352,"('Sunday', 'Friday')"
"(('09/17/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",-1.1825166353318473,0.23993278401526602,"('Tuesday', 'Monday')"
