d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
10,0,19,0
8,0,115,5
3,3,4,9
1,1,4,23
0,2,6,6
0,1,2,34
1,1,9,23
5,3,26,17
0,10,6,92
0,1,1,87
0,2,2,38
1,0,10,25
3,10,1,49
3,6,28,23
13,2,27,8
6,14,6,18
31,11,2,18
40,10,18,7
3,30,5,30
1,3,27,12
2,6,8,11
2,5,5,4
0,0,5,1
1,0,5,10
10,6,3,3
1,12,1,9
7,0,1,1
4,6,8,5
1,1,3,5
6,0,3,7
3,2,0,10
2,9,0,34
0,2,1,1
4,0,9,3
0,1,2,8
2,3,0,15
0,0,8,10
6,7,7,15
