d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
8,0,37,0
0,4,3,47
2,0,52,0
2,0,0,20
1,4,0,1
0,2,0,4
1,1,12,19
2,7,0,2
5,3,9,5
0,8,0,0
0,4,0,1
0,0,0,25
0,0,0,0
0,1,0,0
0,0,3,6
1,2,4,16
2,3,2,2
6,9,6,22
7,15,7,10
5,3,0,0
12,0,49,0
12,36,30,13
3,6,0,3
24,33,2,4
38,0,5,0
5,41,5,2
1,5,15,6
9,18,0,5
0,1,0,0
0,0,2,5
4,3,1,0
2,16,0,1
3,3,0,0
3,21,0,1
1,8,0,1
3,6,4,4
3,1,0,0
0,1,0,0
0,0,4,0
1,0,2,1
1,0,8,0
0,17,11,22
