honk_duration,edge_honk_duration
58,0
12,7
6,5
0,15
13,2
8,55
1,6
7,0
0,8
3,9
1,2
2,9
2,12
3,12
2,9
0,2
6,28
3,7
0,35
3,47
5,4
3,4
10,26
3,44
1,9
11,10
22,30
15,13
61,14
17,5
21,9
36,5
7,12
5,115
8,132
0,37
1,26
3,16
