honk_duration,edge_honk_duration
53,0
19,33
0,9
0,31
1,34
1,1
1,12
0,4
32,6
37,6
0,1
2,8
9,11
1,0
10,4
0,0
0,0
0,7
0,0
0,4
6,4
0,0
0,2
0,4
0,0
0,0
14,6
9,8
0,11
