wifi_count,edge_wifi_count
0,0
4,0
0,0
7,1
0,1
0,0
2,1
0,0
0,0
0,1
0,1
0,1
1,2
0,3
0,6
7,9
2,1
0,1
2,7
0,3
0,1
3,13
0,3
3,1
20,44
0,24
11,8
2,14
7,1
1,6
0,3
5,1
9,1
0,0
1,0
0,2
0,2
0,2
0,1
0,0
0,0
0,0
1,3
2,9
0,7
1,3
