honk_duration,edge_honk_duration
27,0
0,4
3,5
3,20
1,3
13,19
9,6
9,4
1,4
16,8
4,11
5,12
17,15
26,10
1,22
10,16
3,17
1,3
5,23
4,8
1,19
1,26
2,14
3,2
17,22
3,20
14,36
33,14
1,18
8,16
6,23
6,13
113,1
4,9
6,15
2,12
35,13
0,152
4,8
16,63
4,117
3,68
0,15
0,22
10,7
