wifi_count,edge_wifi_count
1,0
0,2
3,2
0,1
0,0
0,2
0,0
1,1
0,0
1,0
0,1
0,1
5,5
3,2
1,0
2,1
2,7
0,0
1,5
0,3
0,2
0,0
0,1
0,2
1,14
2,5
35,24
3,7
6,21
2,5
1,16
3,0
3,0
1,0
0,1
0,0
2,0
0,1
1,1
0,0
0,1
0,3
0,2
1,3
2,1
