Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,-0.5963315752261339,0.4472135954999579,NA,-0.0855406321048695,Saturday
09/15/2019,NA,NA,-1.3448051278725701,0.0,-0.654895863390146,Sunday
09/16/2019,NA,-0.7400453503463741,0.0,1.0,-0.1994915035134247,Monday
09/17/2019,NA,-1.9414506867883021,-1.1466414441065882,NA,-2.120828490524005,Tuesday
09/20/2019,NA,NA,0.4429550699419644,0.33636963131700404,0.5336845195343396,Friday
09/21/2019,NA,0.3357910676973911,-0.001244910590890921,-0.6341001476068331,-0.16534273956131676,Saturday
09/23/2019,NA,-0.5345224838248488,-0.47190023739808373,0.0,-0.6267532729129839,Monday
