d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
20,0,58,0
0,2,15,7
0,1,0,9
2,0,8,1
0,5,1,5
0,8,0,13
0,3,0,4
0,3,6,28
0,0,2,30
1,4,0,14
3,0,1,0
4,3,5,21
7,3,10,4
7,17,1,8
19,26,18,9
3,0,0,0
1,27,2,5
4,0,7,0
6,15,27,1
0,4,12,36
0,8,8,0
4,1,0,1
2,5,0,1
0,3,0,2
6,1,1,1
0,2,0,0
2,8,0,4
1,17,2,8
1,0,2,0
0,2,1,1
0,1,5,5
3,2,3,5
3,8,0,20
0,0,0,2
