lat,long,stay_duration,start_date,start_time,end_date,end_time
23.564174129583346,87.28330181150001,120,09/12/2019,16:25:04,09/12/2019,16:27:09
23.56159518,87.28350862666667,3,09/12/2019,16:28:09,09/12/2019,16:28:11
23.560683029999996,87.28401300363636,11,09/12/2019,16:28:32,09/12/2019,16:28:42
23.559342210666664,87.28474839099998,30,09/12/2019,16:29:12,09/12/2019,16:29:45
23.555484708695655,87.28559982434781,46,09/12/2019,16:31:24,09/12/2019,16:32:11
23.554812235833335,87.28587800833334,12,09/12/2019,16:32:30,09/12/2019,16:32:41
23.5532268175,87.28672915125,8,09/12/2019,16:33:22,09/12/2019,16:33:29
23.55242848,87.2870749525,4,09/12/2019,16:33:50,09/12/2019,16:33:53
23.55218423,87.28685523,1,09/12/2019,16:34:01,09/12/2019,16:34:01
23.551099899411764,87.28600463941177,17,09/12/2019,16:34:27,09/12/2019,16:34:43
23.548167680000002,87.283673218,15,09/12/2019,16:35:51,09/12/2019,16:36:16
23.547058391428575,87.28279030857142,7,09/12/2019,16:36:36,09/12/2019,16:36:44
23.545761210000002,87.2816850125,4,09/12/2019,16:37:14,09/12/2019,16:37:17
23.54522465428571,87.28129308285713,7,09/12/2019,16:37:29,09/12/2019,16:37:41
23.545033525,87.2816791075,4,09/12/2019,16:37:46,09/12/2019,16:37:51
23.544398432857143,87.28332235571429,7,09/12/2019,16:38:18,09/12/2019,16:38:24
23.54388511454545,87.28433727363637,11,09/12/2019,16:38:43,09/12/2019,16:38:53
23.543158179999995,87.28571502833334,12,09/12/2019,16:39:17,09/12/2019,16:39:30
23.54303437,87.286016735,2,09/12/2019,16:39:39,09/12/2019,16:39:40
23.544299413076924,87.2885159023077,13,09/12/2019,16:40:40,09/12/2019,16:40:52
23.54313743333334,87.29053565666665,3,09/12/2019,16:41:27,09/12/2019,16:41:29
23.546077846666662,87.29268124666667,3,09/12/2019,16:42:56,09/12/2019,16:43:00
23.54175482888889,87.28983203111112,9,09/12/2019,16:44:07,09/12/2019,16:44:16
23.539403007833332,87.2931549395,60,09/12/2019,16:45:09,09/12/2019,16:46:24
23.539052429999998,87.29441487857142,7,09/12/2019,16:46:35,09/12/2019,16:46:41
23.537630435185182,87.29683822555556,27,09/12/2019,16:47:26,09/12/2019,16:47:57
23.53697613333333,87.29641069333333,3,09/12/2019,16:48:14,09/12/2019,16:48:16
23.535974547368426,87.29592731421052,19,09/12/2019,16:48:32,09/12/2019,16:48:51
23.53552926,87.29676964,1,09/12/2019,16:49:07,09/12/2019,16:49:07
23.53541962125,87.29713757125002,8,09/12/2019,16:49:15,09/12/2019,16:49:22
23.53567605887501,87.29751966874997,80,09/12/2019,16:49:30,09/12/2019,16:50:49
23.535772035283017,87.2960101964151,53,09/12/2019,16:54:11,09/12/2019,16:55:08
23.5300344,87.30593305,1,09/12/2019,16:57:03,09/12/2019,16:57:03
23.527913012,87.309657782,5,09/12/2019,16:57:49,09/12/2019,16:57:55
23.522999499459456,87.3172945854054,37,09/12/2019,17:00:34,09/12/2019,17:01:11
23.52432212,87.315619395,2,09/12/2019,17:01:47,09/12/2019,17:01:53
23.526592706363633,87.31149557303031,33,09/12/2019,17:02:57,09/12/2019,17:03:32
23.51170565,87.31060217000001,4,09/12/2019,17:06:08,09/12/2019,17:06:15
23.50852937,87.31052991,1,09/12/2019,17:06:50,09/12/2019,17:06:50
23.503612990909087,87.30773978242424,33,09/12/2019,17:07:59,09/12/2019,17:08:31
23.50016959333333,87.30609721416666,12,09/12/2019,17:09:33,09/12/2019,17:09:48
23.499152215,87.30883400333333,6,09/12/2019,17:10:18,09/12/2019,17:10:24
23.498799103750002,87.30968751500001,8,09/12/2019,17:10:41,09/12/2019,17:10:53
23.4954781675,87.31575790999999,4,09/12/2019,17:12:23,09/12/2019,17:12:28
