wifi_count,edge_wifi_count
0,0
1,1
1,6
0,3
0,6
0,2
0,1
0,1
0,0
0,0
1,0
0,2
1,0
0,1
0,5
0,5
0,0
0,2
0,0
0,7
0,2
4,12
3,19
2,8
43,37
0,5
0,5
0,18
8,12
51,7
19,3
3,0
0,0
2,0
0,0
0,0
1,3
3,5
6,8
3,3
2,9
