honk_duration,edge_honk_duration
0,0
23,1
2,26
1,14
3,17
21,2
6,3
0,0
0,0
3,0
3,14
3,5
6,2
1,2
5,7
1,2
0,0
5,0
0,4
0,1
0,9
0,8
3,4
10,22
20,0
0,4
1,0
0,4
24,4
103,1
31,6
66,33
23,6
2,57
0,0
0,0
11,4
6,2
6,1
24,5
0,21
