Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,-0.9047737254751331,0.8452505884288458,NA,-0.21513891567235566,Saturday
09/15/2019,NA,NA,-1.5177997692530447,-0.7647212139823983,-1.6918861333869095,Sunday
09/16/2019,NA,0.0821864878819421,-2.039459554173949,-0.1939664009027434,-1.525767014415876,Monday
09/17/2019,NA,-2.8461688186548404,-2.2847399779623125,-1.779298672266842,-4.021752688837972,Tuesday
09/20/2019,NA,NA,-1.7074144581012767,-1.4731624889499864,-2.260785024567869,Friday
09/21/2019,NA,-1.5306826123617467,-1.3211548118884333,-0.9033789594237823,-2.19431404354966,Saturday
09/23/2019,NA,-1.097070144434522,-0.5692457404145792,-0.2686227811148096,-1.154137287235109,Monday
