Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,1.414213562373095,1.0,NA,1.7320508075688774,Saturday
09/15/2019,NA,NA,1.0,NA,1.0,Sunday
09/16/2019,NA,1.0,2.0,1.0,2.4494897427831783,Monday
09/17/2019,NA,0.5773502691896258,-1.0,1.0,0.4472135954999579,Tuesday
09/20/2019,NA,NA,1.7320508075688774,1.0,2.0,Friday
09/21/2019,NA,1.414213562373095,1.414213562373095,NA,2.0,Saturday
09/23/2019,NA,1.414213562373095,1.0,1.0,1.889822365046136,Monday
