wifi_count,edge_wifi_count
13,0
2,9
0,1
2,12
0,4
0,3
0,1
0,0
6,9
7,10
4,9
3,21
5,5
22,56
5,42
4,6
0,10
0,0
0,0
3,3
2,5
0,4
1,5
1,9
1,6
3,3
1,0
3,2
1,0
1,5
0,0
2,5
1,9
1,1
