wifi_count,edge_wifi_count
2,0
4,4
0,1
0,7
0,1
0,0
1,11
0,7
0,1
0,1
0,3
0,1
0,0
0,4
0,0
0,0
0,0
0,0
0,1
2,10
2,1
0,4
0,7
3,6
3,3
3,6
7,25
2,74
16,8
7,39
5,8
0,29
0,12
1,15
9,3
0,5
2,9
0,12
0,0
0,3
0,2
